seed,input_rate,max_time,num_restarts,deact_weight,time_pressure,max_capacity,act_rest,input_name,sub_threshold,coop_weight,k,tau,comp_weight,coop_asymmetry,prune_threshold,start_produce,num_restarts,noise_std,ext_weight,conf_threshold,partial_readout,structural_compactness,utterance_intervals,cxn_usage_count,num_utterances,PASSIVE,ACTIVE,global_syntactic_complexity,syntactic_complexity,utterance_lengths,requested_info,num_requests,max_BLEU_score,utterance
165313308,100,1000,5,0.0,400.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,3.0,nan,4.0,1.0,0.0,1.0,0.25,0.25,3.0,nan,nan,nan,<START><420>girl kick man<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,450.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><470>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,500.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><520>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,550.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><570>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,10.0,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
165313308,100,1000,5,0.0,600.0,nan,0.001,event_patient_agent_action,0.8,1.0,10,1000,-10.0,1.0,0.01,10,5,1.0,1.0,0.3,0.0,6.0,nan,4.0,1.0,1.0,0.0,0.25,0.25,6.0,nan,nan,nan,<START><620>man is kick -ed by girl<END>
